id,material,name,city,city_id,country,country_id,latitude,longitude,floors_above_ground,height,number_of_purposes,rank,is_completed,is_started
10573,concrete,World Trade Center New Orleans,New Orleans,1636,US,163,29.9489193,-90.0634079,33,124.0599976,2,1214,TRUE,TRUE
17539,steel,8X8 Tower,New York City,1641,US,163,40.70840073,-74.00260162,41,124,1,1215,TRUE,TRUE
10337,concrete,Carbonell Condominium,Miami,1632,US,163,25.76931953,-80.1867218,39,124,1,1216,TRUE,TRUE
9690,concrete,Aspira Apartments,Seattle,1680,US,163,47.61595154,-122.3335114,37,124,1,1217,TRUE,TRUE
4693,concrete,1010 Peachtree,Atlanta,1509,US,163,33.78398895,-84.38392639,36,124,2,1218,TRUE,TRUE
9486,concrete,River House Condominiums,Grand Rapids,1582,US,163,42.97077179,-85.67684937,34,123.8000031,1,1219,TRUE,TRUE
10591,concrete,Benson Tower,New Orleans,1636,US,163,29.95093918,-90.07840729,26,123.75,1,1220,TRUE,TRUE
20536,concrete,Embassy Suites Hotel,New York City,1641,US,163,40.75128174,-73.98589325,42,123.6999969,1,1221,TRUE,TRUE
9483,steel,Kettering Tower,Dayton,1555,US,163,39.76094055,-84.19122314,30,123.5500031,1,1222,TRUE,TRUE
11936,steel,River House Apartments,New York City,1641,US,163,40.75468063,-73.96327972,28,123.5,1,1223,TRUE,TRUE
11901,concrete,DKLB BKLN,New York City,1641,US,163,40.68964005,-73.9798584,34,123.4499969,1,1224,TRUE,TRUE
4702,concrete,2727 Kirby,Houston,1593,US,163,29.74102974,-95.41828918,30,123.4499969,1,1225,TRUE,TRUE
9910,steel,Wells Fargo Building,Philadelphia,1657,US,163,39.94968033,-75.16372681,29,123.4499969,1,1226,TRUE,TRUE
15052,concrete,Hilton Garden Inn,New York City,1641,US,163,40.75521088,-73.98571014,37,123.4400024,1,1227,TRUE,TRUE
12708,concrete,Hilton Grand Vacations Club II,Las Vegas,1610,US,163,36.1402092,-115.1605988,38,123.4000015,1,1228,TRUE,TRUE
20969,concrete,Ocean Three Condominiums,Sunny Isles Beach,1686,US,163,25.95089912,-80.11988831,37,123.4000015,1,1229,TRUE,TRUE
12017,steel,Hennepin County Government Center,Minneapolis,1627,US,163,44.97579956,-93.2666626,24,123.2300034,1,1230,TRUE,TRUE
10310,concrete,1300 North Lake Shore Drive,Chicago,1539,US,163,41.9061203,-87.6257019,40,123.1399994,1,1231,TRUE,TRUE
11888,concrete,West End Towers,New York City,1641,US,163,40.77399826,-73.98908234,39,123.1399994,1,1232,TRUE,TRUE
9904,steel,The Ritz-Carlton Philadelphia,Philadelphia,1657,US,163,39.9514389,-75.16420746,30,123.1399994,1,1233,TRUE,TRUE
10311,concrete,Time-Life Building,Chicago,1539,US,163,41.89215851,-87.61965942,30,123.1399994,1,1233,TRUE,TRUE
9568,steel,Tower Life Building,San Antonio,1678,US,163,29.42291069,-98.49134827,30,123.1399994,1,1233,TRUE,TRUE
9775,steel,Ordway Building,Oakland,1643,US,163,0,0,28,123.1399994,1,1236,TRUE,TRUE
15751,concrete,Hunter's Point South Tower 1,New York City,1641,US,163,40.74343872,-73.95896149,37,123.0999985,1,1237,TRUE,TRUE
12014,steel,Fifty South Sixth,Minneapolis,1627,US,163,44.97840118,-93.27191925,30,123.0899963,1,1238,TRUE,TRUE
10312,concrete,The Montgomery,Chicago,1539,US,163,41.8957901,-87.64241028,28,123.0400009,1,1239,TRUE,TRUE
11937,concrete,Horizon Apartments,New York City,1641,US,163,40.74576187,-73.97110748,42,122.8399963,1,1240,TRUE,TRUE
22894,concrete,Ocean 4,Sunny Isles Beach,1686,US,163,25.93547058,-80.12101746,40,122.8300018,1,1241,TRUE,TRUE
11081,concrete,Sapphire I,South Padre Island,1691,US,163,0,0,30,122.8300018,1,1242,TRUE,TRUE
16368,steel,San Diego Central Courthouse,San Diego,1677,US,163,32.71731186,-117.166069,22,122.8300018,1,1243,TRUE,TRUE
10313,composite,Galter Pavilion,Chicago,1539,US,163,41.89450836,-87.62212372,22,122.6800003,1,1244,TRUE,TRUE
12732,steel,US Bank Tower,Sacramento,1676,US,163,38.57868958,-121.4991302,25,122.5999985,1,1245,TRUE,TRUE
10308,concrete,Murano at Portofino,Miami Beach,1622,US,163,25.76852989,-80.1377182,37,122.5,1,1246,TRUE,TRUE
10624,steel,3000 Town Center,Southfield,1682,US,163,42.47800827,-83.24629974,32,122.3799973,1,1247,TRUE,TRUE
18666,concrete,310 West 40th Street,New York City,1641,US,163,40.75616074,-73.99169922,42,122.25,1,1248,TRUE,TRUE
10365,concrete,Four Seasons Residences Austin,Austin,1510,US,163,30.26226997,-97.74160004,32,122.25,1,1249,TRUE,TRUE
10509,steel,BMO Plaza,Indianapolis,1600,US,163,39.76956177,-86.15561676,31,122.2300034,1,1250,TRUE,TRUE
9774,steel,Bausch & Lomb Place,Rochester,1674,US,163,43.15473175,-77.60574341,20,122.2300034,1,1251,TRUE,TRUE
11425,concrete,Helena,New York City,1641,US,163,40.77075958,-73.99169922,37,122.2200012,1,1252,TRUE,TRUE
10364,concrete,One American Center,Austin,1510,US,163,30.26861954,-97.7432785,32,122.2200012,1,1253,TRUE,TRUE
12585,steel,1441 Broadway,New York City,1641,US,163,40.75498962,-73.98719788,33,122.1999969,1,1254,TRUE,TRUE
17494,steel,New England SkyScreamer,Agawam,2202,US,163,42.04124069,-72.61525726,0,122.0899963,1,1255,TRUE,TRUE
4727,concrete,The Mercer,Houston,1593,US,163,29.73258018,-95.46785736,30,122.0699997,1,1256,TRUE,TRUE
14242,concrete,Symphony Honolulu,Honolulu,1592,US,163,21.29985046,-157.8525696,42,122,1,1257,TRUE,TRUE
10331,concrete,Tiara Condominiums,Riviera Beach,1668,US,163,26.7869091,-80.03328705,42,122,1,1257,TRUE,TRUE
10314,concrete,420 East Ohio,Chicago,1539,US,163,41.8927803,-87.61650085,41,122,1,1259,TRUE,TRUE
17628,steel,100 Van Ness,San Francisco,1683,US,163,37.77677917,-122.419281,30,122,1,1260,TRUE,TRUE
9495,concrete,Hawaiki Tower,Honolulu,1592,US,163,21.29289055,-157.8473358,45,121.9199982,1,1261,TRUE,TRUE
9496,concrete,One Waterfront Tower - Makai,Honolulu,1592,US,163,21.29995918,-157.8616028,45,121.9199982,1,1261,TRUE,TRUE
9497,concrete,One Waterfront Tower - Mauka,Honolulu,1592,US,163,21.30035973,-157.861084,45,121.9199982,1,1261,TRUE,TRUE
10315,concrete,Buckingham Plaza,Chicago,1539,US,163,41.88478851,-87.61782074,44,121.9199982,1,1264,TRUE,TRUE
14429,concrete,46-15 Center Boulevard,New York City,1641,US,163,40.74723816,-73.95597839,41,121.9199982,1,1265,TRUE,TRUE
9821,concrete,Harbor Towers I,Boston,1524,US,163,42.35811996,-71.04953003,40,121.9199982,1,1266,TRUE,TRUE
10316,concrete,Millennium Park Plaza,Chicago,1539,US,163,41.88515091,-87.62404633,40,121.9199982,2,1266,TRUE,TRUE
9841,concrete,Oro Condominium,New York City,1641,US,163,40.69509125,-73.98343658,40,121.9199982,1,1266,TRUE,TRUE
10317,concrete,777 North Michigan,Chicago,1539,US,163,41.89638901,-87.62377167,38,121.9199982,1,1269,TRUE,TRUE
10329,concrete,Ocean Palms Phase I,Hollywood,1596,US,163,25.99387932,-80.11763,38,121.9199982,1,1269,TRUE,TRUE
17054,concrete,Vida,Honolulu,1592,US,163,21.29619026,-157.8592834,38,121.9199982,1,1269,TRUE,TRUE
9909,concrete,One Logan Square,Philadelphia,1657,US,163,39.95643997,-75.17043304,31,121.9199982,2,1272,TRUE,TRUE
9573,steel,Tower on the Maumee,Toledo,1701,US,163,41.65039825,-83.5351181,30,121.9199982,1,1273,TRUE,TRUE
17439,concrete,399 Fremont,San Francisco,1683,US,163,37.78723145,-122.3920212,42,121.9000015,1,1274,TRUE,TRUE
18823,concrete,The Palace,Miami,1632,US,163,25.75674057,-80.19228363,42,121.9000015,1,1274,TRUE,TRUE
11407,concrete,420 West 42nd Street,New York City,1641,US,163,40.75846863,-73.99391937,41,121.9000015,1,1276,TRUE,TRUE
12636,concrete,Imperial Plaza,Honolulu,1592,US,163,21.30080032,-157.8547363,40,121.9000015,1,1277,TRUE,TRUE
17790,concrete,Anaha,Honolulu,1592,US,163,21.29397011,-157.852005,38,121.9000015,1,1278,TRUE,TRUE
22120,concrete,Grand Islander Tower,Honolulu,1592,US,163,21.28264046,-157.8353729,37,121.9000015,1,1279,TRUE,TRUE
12603,concrete,The Chatham,New York City,1641,US,163,40.76557922,-73.96396637,34,121.9000015,1,1280,TRUE,TRUE
18303,concrete,2101 North Pearl Tower I,Dallas,1554,US,163,32.79077148,-96.80206299,32,121.9000015,1,1281,TRUE,TRUE
12668,steel,320 South Boston Building,Tulsa,1706,US,163,36.15322113,-95.98983002,22,121.9000015,1,1282,TRUE,TRUE
14628,steel,Southwestern Telephone Building,St. Louis,1693,US,163,38.62810135,-90.19554138,26,121.6600037,1,1283,TRUE,TRUE
9857,concrete,River View II,Chicago,1539,US,163,41.88922119,-87.61683655,32,121.6200027,1,1284,TRUE,TRUE
11996,steel,75 Livingston Street,New York City,1641,US,163,40.69182968,-73.99166107,32,121.5999985,1,1285,TRUE,TRUE
17368,concrete,The Charles,New York City,1641,US,163,40.76837158,-73.95597076,31,121.3099976,1,1286,TRUE,TRUE
10363,concrete,One Congress Plaza,Austin,1510,US,163,30.26354027,-97.74365234,30,121.3099976,1,1287,TRUE,TRUE
15051,concrete,1N4th,New York City,1641,US,163,40.71974945,-73.96497345,41,121.3000031,1,1288,TRUE,TRUE
24079,concrete,2 North 6th Place,New York City,1641,US,163,40.72069931,-73.96331024,40,121.3000031,1,1289,TRUE,TRUE
17486,concrete,Capitol at Chelsea,New York City,1641,US,163,40.74493027,-73.9909668,37,121.3000031,1,1290,TRUE,TRUE
12805,steel,One Maritime Plaza,San Francisco,1683,US,163,37.79570007,-122.3992004,25,121.3000031,1,1291,TRUE,TRUE
10694,concrete,James House,Chicago,1539,US,163,41.91038895,-87.63273621,43,121.2600021,1,1292,TRUE,TRUE
9741,steel,Nebraska State Capitol,Lincoln (NE),1617,US,163,40.80805969,-96.69970703,22,121.2099991,1,1293,TRUE,TRUE
9883,concrete,OHM,New York City,1641,US,163,40.75279999,-74.00318909,34,121.1800003,1,1294,TRUE,TRUE
9682,steel,Westin Seattle South Tower,Seattle,1680,US,163,47.61341858,-122.3379135,40,121,1,1295,TRUE,TRUE
10334,concrete,Las Olas Grand,Fort Lauderdale,1574,US,163,26.11784935,-80.13894653,38,121,1,1296,TRUE,TRUE
20952,concrete,The Carillon Hotel & Spa North Tower,Miami Beach,1622,US,163,25.85391998,-80.11978912,37,121,1,1297,TRUE,TRUE
9919,concrete,One World Trade Center,Long Beach,1615,US,163,33.76784897,-118.1997681,30,121,1,1298,TRUE,TRUE
9855,concrete,Cityfront Place,Chicago,1539,US,163,41.88911819,-87.61791229,40,120.6999969,1,1299,TRUE,TRUE
9822,concrete,Harbor Towers II,Boston,1524,US,163,42.3576889,-71.05023193,40,120.6999969,1,1299,TRUE,TRUE
20694,concrete,Courtyard and Residence Inn by Marriott,New York City,1641,US,163,40.70724869,-74.00628662,39,120.6999969,1,1301,TRUE,TRUE
21487,concrete,Ala Moana Hotel,Honolulu,1592,US,163,21.29034996,-157.8396912,38,120.6999969,1,1302,TRUE,TRUE
15584,concrete,Ariel East,New York City,1641,US,163,40.7968483,-73.96974182,38,120.6999969,1,1302,TRUE,TRUE
9588,steel,333 North Michigan,Chicago,1539,US,163,41.88795853,-87.62413788,34,120.6999969,1,1304,TRUE,TRUE
8968,concrete,10 Rittenhouse Square,Philadelphia,1657,US,163,39.95080948,-75.1709137,33,120.6999969,1,1305,TRUE,TRUE
10736,concrete,Metcalfe Federal Building,Chicago,1539,US,163,41.87770844,-87.63046265,27,120.6999969,1,1306,TRUE,TRUE
12733,steel,Bank of the West Tower,Sacramento,1676,US,163,38.57802963,-121.5015106,25,120.6999969,1,1307,TRUE,TRUE
9230,steel/concrete,Two Alliance Center,Atlanta,1509,US,163,33.85112,-84.36641693,25,120.5199966,1,1308,TRUE,TRUE
10744,concrete,The Pearson,Chicago,1539,US,163,41.89781189,-87.61923981,35,120.4700012,1,1309,TRUE,TRUE
10737,concrete,Walton Colonnade,Chicago,1539,US,163,41.90019989,-87.62526703,44,120.4000015,1,1310,TRUE,TRUE
10739,concrete,The Plaza on Dewitt,Chicago,1539,US,163,41.89865112,-87.61956024,43,120.4000015,1,1311,TRUE,TRUE
13990,concrete,The Aldyn,New York City,1641,US,163,40.77458954,-73.99085999,38,120.4000015,1,1312,TRUE,TRUE
20501,concrete,Bayside at the Embarcadero,San Diego,1677,US,163,32.71921158,-117.1706009,36,120.4000015,1,1313,TRUE,TRUE
11658,concrete,The Concorde Hotel,New York City,1641,US,163,40.75997925,-73.97042847,35,120.4000015,1,1314,TRUE,TRUE
15579,concrete,The Grand Sutton,New York City,1641,US,163,40.75902176,-73.96121979,35,120.4000015,1,1314,TRUE,TRUE
4752,concrete,WaterMarke Tower,Los Angeles,1611,US,163,34.04627991,-118.261528,35,120.4000015,1,1314,TRUE,TRUE
15318,concrete,The Gallagher Centre,Itasca,1603,US,163,41.9872818,-88.01499176,26,120.4000015,1,1317,TRUE,TRUE
11822,concrete,Millennium Tower Residences,New York City,1641,US,163,40.70616913,-74.01708221,35,120.0899963,1,1318,TRUE,TRUE
10753,concrete,1110 North Lake Shore Drive,Chicago,1539,US,163,41.90274811,-87.62493134,40,120,1,1319,TRUE,TRUE
15858,concrete,Brittany Apartments,New York City,1641,US,163,40.78020859,-73.94444275,36,120,1,1320,TRUE,TRUE
4755,steel,One Wilshire Building,Los Angeles,1611,US,163,34.04787827,-118.2555695,28,120,1,1321,TRUE,TRUE
21488,concrete,Aqua Skyline at Island Colony,Honolulu,1592,US,163,21.28116035,-157.8257294,44,119.8000031,2,1322,TRUE,TRUE
21195,concrete,Sandridge Center,Oklahoma City,1645,US,163,35.47048187,-97.51537323,30,119.8000031,1,1323,TRUE,TRUE
9839,concrete,Avalon Fort Greene,New York City,1641,US,163,40.6940918,-73.98271179,41,119.7900009,1,1324,TRUE,TRUE
10740,concrete,Avenue Hotel,Chicago,1539,US,163,41.89519119,-87.62310791,40,119.7900009,2,1325,TRUE,TRUE
15083,concrete,325 LEX,New York City,1641,US,163,40.74919891,-73.97737885,31,119.7900009,1,1326,TRUE,TRUE
10742,steel,Marmon Building,Chicago,1539,US,163,41.88285828,-87.63519287,28,119.7799988,1,1327,TRUE,TRUE
15849,steel,Walker Tower,New York City,1641,US,163,40.74110031,-73.9987793,24,119.6299973,1,1328,TRUE,TRUE
13952,concrete,Bellagio Spa Tower,Las Vegas,1610,US,163,36.11098099,-115.1774902,33,119.5,1,1329,TRUE,TRUE
15935,concrete,Plaza 400 Apartments,New York City,1641,US,163,40.75703049,-73.96304321,40,119.4800034,1,1330,TRUE,TRUE
12018,steel,Marriott Hotel City Center,Minneapolis,1627,US,163,44.97769165,-93.27351379,32,119.4100037,1,1331,TRUE,TRUE
10743,concrete,East Point,Chicago,1539,US,163,41.99272919,-87.65435791,43,119.1800003,1,1332,TRUE,TRUE
11485,steel,420 5th Avenue,New York City,1641,US,163,40.7507515,-73.98327637,30,119.1800003,1,1333,TRUE,TRUE
9142,steel,Park Row Building,New York City,1641,US,163,40.71120834,-74.00787354,30,119.1800003,1,1333,TRUE,TRUE
11504,steel,11 Penn Plaza,New York City,1641,US,163,40.7492485,-73.99137878,26,119.1800003,1,1335,TRUE,TRUE
4788,concrete,The Parklane,Houston,1593,US,163,29.71898079,-95.38362885,36,119,1,1336,TRUE,TRUE
18340,composite,The Metropolitan at the 9,Cleveland,1543,US,163,41.49983978,-81.68582916,28,119,2,1337,TRUE,TRUE
15140,concrete,45-45 Center Boulevard,New York City,1641,US,163,40.74808884,-73.95610046,40,118.9000015,1,1338,TRUE,TRUE
10646,steel,Planet Hollywood Las Vegas,Las Vegas,1610,US,163,36.11014175,-115.1716309,39,118.8700027,2,1339,TRUE,TRUE
10282,steel,AT&T City Center,Birmingham (AL),1518,US,163,33.51865005,-86.8111496,30,118.8700027,1,1340,TRUE,TRUE
10284,composite,Regions Center,Birmingham (AL),1518,US,163,33.51799011,-86.80899048,30,118.8700027,1,1340,TRUE,TRUE
13723,steel,20 Broad Street,New York City,1641,US,163,40.70661926,-74.01139832,23,118.8700027,1,1342,TRUE,TRUE
15304,steel,United States Federal Courthouse,Seattle,1680,US,163,47.61502075,-122.3365631,21,118.8700027,2,1343,TRUE,TRUE
11150,steel,Aria,Philadelphia,1657,US,163,39.94866943,-75.16586304,33,118.5699997,1,1344,TRUE,TRUE
15305,composite,Unigard Financial Center,Seattle,1680,US,163,47.60762024,-122.3347702,28,118.5699997,1,1345,TRUE,TRUE
10745,concrete,The Chandler,Chicago,1539,US,163,41.88714981,-87.61514282,36,118.4700012,1,1346,TRUE,TRUE
10747,concrete,The Lex,Chicago,1539,US,163,41.85313034,-87.62264252,35,118.3199997,1,1347,TRUE,TRUE
20502,steel,Union Bank of California Building,San Diego,1677,US,163,32.71813965,-117.1596603,27,118.3000031,1,1348,TRUE,TRUE
10748,concrete,The Carlyle,Chicago,1539,US,163,41.90192032,-87.62467194,40,118.2600021,1,1349,TRUE,TRUE
4800,composite,Westin Bonaventure Hotel,Los Angeles,1611,US,163,34.05274963,-118.255867,35,118.2600021,1,1350,TRUE,TRUE
9479,steel,Alfred E. Smith State Office Building,Albany,1503,US,163,42.65396881,-73.75977325,34,118.2600021,1,1351,TRUE,TRUE
18728,concrete,DoubleTree by Hilton Grand Hotel Biscayne Bay,Miami,1632,US,163,25.79161072,-80.18653107,42,118.25,2,1352,TRUE,TRUE
9002,concrete,Loews Midtown,Atlanta,1509,US,163,33.78403091,-84.38288879,39,118.1900024,2,1353,TRUE,TRUE
16206,concrete,Chelsea Tower,New York City,1641,US,163,40.74480057,-73.99185181,33,118,1,1354,TRUE,TRUE
22124,steel,1132 Bishop Street,Honolulu,1592,US,163,21.31004906,-157.8603821,31,118,1,1355,TRUE,TRUE
16313,concrete,The Aurora,New York City,1641,US,163,40.74755859,-73.97714233,30,118,1,1356,TRUE,TRUE
22492,steel,John F. Kennedy Federal Building,Boston,1524,US,163,42.36109924,-71.06005859,26,118,1,1357,TRUE,TRUE
15807,composite,111 Main,Salt Lake City,1687,US,163,40.76686096,-111.8905411,24,118,1,1358,TRUE,TRUE
16228,steel,New York Marriott East Side,New York City,1641,US,163,40.75542831,-73.97267151,34,117.9599991,1,1359,TRUE,TRUE
4813,steel,First National Bank Building,Pittsburgh,1661,US,163,40.44105911,-80.00041962,26,117.9599991,1,1360,TRUE,TRUE
11615,steel,1412 Broadway,New York City,1641,US,163,40.75366974,-73.9865799,25,117.9599991,1,1361,TRUE,TRUE
10751,composite,The Fairbanks at Cityfront Plaza,Chicago,1539,US,163,41.89138031,-87.62068939,31,117.9100037,1,1362,TRUE,TRUE
15735,concrete,1812 North Moore Street,Arlington,1506,US,163,38.89646149,-77.07203674,30,117.8099976,1,1363,TRUE,TRUE
14629,steel,Civil Courts Building,St. Louis,1693,US,163,38.62752151,-90.19724274,13,117.6999969,1,1364,TRUE,TRUE
22518,concrete,Hyatt Regency Waikiki Diamond Head Tower,Honolulu,1592,US,163,21.27584076,-157.8247528,39,117.6500015,1,1365,TRUE,TRUE
22519,concrete,Hyatt Regency Waikiki Ewa Tower,Honolulu,1592,US,163,21.27651978,-157.8253632,39,117.6500015,1,1365,TRUE,TRUE
20610,concrete,44-26 Purves Street,New York City,1641,US,163,40.74657822,-73.94125366,35,117.6500015,1,1367,TRUE,TRUE
11613,concrete,The Centria,New York City,1641,US,163,40.75756073,-73.97924042,34,117.6500015,1,1368,TRUE,TRUE
14517,concrete,LaSalle Plaza,Minneapolis,1627,US,163,44.97634888,-93.27514648,28,117.6299973,1,1369,TRUE,TRUE
20953,concrete,The Setai Hotel and Residences,Miami Beach,1622,US,163,25.79554939,-80.12828827,38,117.5,2,1370,TRUE,TRUE
15707,steel/concrete,Northwestern Medicine 259 East Erie,Chicago,1539,US,163,41.8937912,-87.62078094,26,117.4700012,1,1371,TRUE,TRUE
21052,steel,621 17th Street,Denver,1556,US,163,39.74586868,-104.9900131,28,117.4000015,1,1372,TRUE,TRUE
15582,concrete,Avalon Riverview North,New York City,1641,US,163,40.74496841,-73.95722198,39,117.3499985,1,1373,TRUE,TRUE
11953,steel,Liberty Tower,New York City,1641,US,163,40.70893097,-74.00933075,33,117.3499985,1,1374,TRUE,TRUE
10594,concrete,Charles Towers South Apartments,Baltimore,1514,US,163,39.29204941,-76.61666107,30,117.3499985,1,1375,TRUE,TRUE
15313,steel,200 Madison Avenue,New York City,1641,US,163,40.74898911,-73.98274994,25,117.3499985,1,1376,TRUE,TRUE
8918,steel,Hanover National Bank Building,New York City,1641,US,163,40.70750046,-74.01045227,22,117.3499985,1,1377,TRUE,TRUE
19295,concrete,Renaissance Nashville Hotel,Nashville,1640,US,163,36.16085052,-86.78102875,35,117.3000031,1,1378,TRUE,TRUE
20503,concrete,Hilton San Diego Bayfront,San Diego,1677,US,163,32.7032814,-117.1587067,32,117.3000031,1,1379,TRUE,TRUE
14132,concrete,Wachovia Tower,Phoenix,1658,US,163,33.44787979,-112.073082,27,117.3000031,1,1380,TRUE,TRUE
16293,concrete,Colorado Apartments,New York City,1641,US,163,40.77886963,-73.95339203,35,117,1,1381,TRUE,TRUE
16705,concrete,33 Beekman Street,New York City,1641,US,163,40.7104187,-74.00579071,34,117,1,1382,TRUE,TRUE
19842,concrete,1233 S. Grand,Los Angeles,1611,US,163,34.03963852,-118.2643127,30,117,1,1383,TRUE,TRUE
10756,steel,Everett McKinley Dirksen United States Courthouse,Chicago,1539,US,163,41.87879944,-87.6289978,30,116.7399979,2,1384,TRUE,TRUE
12189,steel,Otis Research Center,Bristol (CT),1515,US,163,41.65248871,-72.91545868,29,116.7399979,1,1385,TRUE,TRUE
22737,concrete,1100 Alakea Plaza,Honolulu,1592,US,163,21.30928993,-157.8596344,32,116.5,1,1386,TRUE,TRUE
16672,steel,230 Peachtree Building,Atlanta,1509,US,163,33.76023865,-84.38806152,29,116.4400024,1,1387,TRUE,TRUE
10917,concrete,The Beach Club,Galveston,1581,US,163,29.31608009,-94.75409698,27,116.4100037,1,1388,TRUE,TRUE
10916,concrete,The Trade Winds,Galveston,1581,US,163,29.31587982,-94.75466156,27,116.4100037,1,1388,TRUE,TRUE
22493,steel,101 Federal Street,Boston,1524,US,163,42.35498047,-71.05667877,31,116.3000031,1,1390,TRUE,TRUE
11791,concrete,The Milan Condominium,New York City,1641,US,163,40.75772858,-73.96604919,31,116.2600021,1,1391,TRUE,TRUE
11080,concrete,Ocean Tower,South Padre Island,1691,US,163,0,0,31,116.1299973,1,1392,TRUE,TRUE
15306,steel,Century Square,Seattle,1680,US,163,47.61024094,-122.337471,30,116.1299973,1,1393,TRUE,TRUE
20965,concrete,Signature Place,St. Petersburg (FL),1660,US,163,27.76979065,-82.6344986,36,116.0999985,1,1394,TRUE,TRUE
20504,concrete,The Mark,San Diego,1677,US,163,32.71118927,-117.1568909,33,116.0999985,1,1395,TRUE,TRUE
10471,concrete,8500 Tower,Bloomington,1526,US,163,44.85359955,-93.35668945,24,116.0500031,1,1396,TRUE,TRUE
17104,concrete,Century Park Plaza Tower A,Pearl City (Oahu),2190,US,163,21.39748955,-157.980072,43,116,1,1397,TRUE,TRUE
17105,concrete,Century Park Plaza Tower B,Pearl City (Oahu),2190,US,163,21.39864922,-157.9793549,43,116,1,1397,TRUE,TRUE
20518,steel,First National Bank Center,San Diego,1677,US,163,32.7184906,-117.1669617,27,116,1,1399,TRUE,TRUE
4851,steel,Knickerbocker Trust Building,New York City,1641,US,163,40.70692062,-74.01254272,27,116,1,1399,TRUE,TRUE
4849,steel,801 Tower,Los Angeles,1611,US,163,34.04784012,-118.2619019,24,116,1,1401,TRUE,TRUE
8921,steel,Landmark Tower,Fort Worth,1579,US,163,0,0,30,115.8300018,1,1402,TRUE,TRUE
8975,concrete,44 Monroe,Phoenix,1658,US,163,33.45058823,-112.0747223,34,115.8199997,1,1403,TRUE,TRUE
18941,composite,Park Tower,Sacramento,1676,US,163,38.58110046,-121.4950104,26,115.8199997,1,1404,TRUE,TRUE
22329,concrete,Harbor Court,Honolulu,1592,US,163,21.30911064,-157.8635559,41,115.8000031,2,1405,TRUE,TRUE
18892,concrete,Oakwood Yacht Club at Brickell,Miami,1632,US,163,25.76280022,-80.18894958,36,115.8000031,1,1406,TRUE,TRUE
20971,concrete,The Millennium,Sunny Isles Beach,1686,US,163,25.94877052,-80.11969757,36,115.8000031,1,1406,TRUE,TRUE
17622,concrete,1711 1st Avenue,New York City,1641,US,163,40.77880096,-73.9484024,34,115.8000031,1,1408,TRUE,TRUE
19395,concrete,833 North Clark,Chicago,1539,US,163,41.89767838,-87.630867,33,115.8000031,2,1409,TRUE,TRUE
20505,concrete,Sapphire Tower,San Diego,1677,US,163,32.71857071,-117.1695786,32,115.8000031,1,1410,TRUE,TRUE
18119,concrete/steel,Hilton Cleveland,Cleveland,1543,US,163,41.50278854,-81.69597626,28,115.8000031,1,1411,TRUE,TRUE
9277,concrete,Kilbourn Tower,Milwaukee,1634,US,163,43.04256058,-87.89969635,33,115.75,1,1412,TRUE,TRUE
19378,concrete,212 South Meramec,Clayton,1542,US,163,38.6480484,-90.33959961,27,115.75,1,1413,TRUE,TRUE
15348,concrete,Oak Tower,Kansas City,1633,US,163,39.10123825,-94.57872772,28,115.5199966,1,1414,TRUE,TRUE
18732,concrete,NINE at Mary Brickell Village,Miami,1632,US,163,25.76486969,-80.19473267,34,115.5,1,1415,TRUE,TRUE
18048,composite,535 Mission Street,San Francisco,1683,US,163,37.78889847,-122.39814,26,115.3700027,1,1416,TRUE,TRUE
10757,concrete,Alta at K Station - West Tower,Chicago,1539,US,163,41.8887291,-87.6427002,37,115.3099976,1,1417,TRUE,TRUE
9858,concrete,Outer Drive East,Chicago,1539,US,163,41.88476944,-87.61637878,36,115.2200012,1,1418,TRUE,TRUE
9262,steel,Buffalo City Hall,Buffalo,1530,US,163,42.88660812,-78.87931824,32,115.2200012,1,1419,TRUE,TRUE
16088,steel,Shell Building,San Francisco,1683,US,163,37.79148865,-122.3999176,29,115.2200012,1,1420,TRUE,TRUE
16222,concrete,The Grand Beekman,New York City,1641,US,163,40.75413895,-73.96550751,32,115.2099991,1,1421,TRUE,TRUE
12010,concrete,Jehovah`s Witnesses Dormitory,New York City,1641,US,163,40.69955063,-73.98715973,30,115.2099991,1,1422,TRUE,TRUE
19296,concrete,Viridian,Nashville,1640,US,163,36.16312027,-86.77938843,31,115.1999969,1,1423,TRUE,TRUE
9882,concrete,505 West 37th Street West Tower,New York City,1641,US,163,40.75714874,-73.99858856,34,115,1,1424,TRUE,TRUE
10775,concrete,Austin Hilton Covention Center Hotel,Austin,1510,US,163,30.26535034,-97.73786926,31,114.9100037,1,1425,TRUE,TRUE
16896,concrete,99 West City Creek Condominium Tower,Salt Lake City,1687,US,163,40.76902008,-111.8935471,30,114.9100037,1,1426,TRUE,TRUE
22138,concrete,Endeavor Condominium,Honolulu,1592,US,163,21.28565025,-157.8381958,42,114.9000015,1,1427,TRUE,TRUE
22139,concrete,Resolution Condominium,Honolulu,1592,US,163,21.28519058,-157.8378754,42,114.9000015,1,1427,TRUE,TRUE
18430,concrete,55 West on the Esplanade,Orlando,1650,US,163,28.54076004,-81.38033295,32,114.9000015,1,1429,TRUE,TRUE
13211,concrete,Turquoise Place East,Orange Beach,1644,US,163,0,0,32,114.9000015,1,1429,TRUE,TRUE
16860,concrete,Museum Tower,Miami,1632,US,163,25.76987076,-80.19711304,30,114.9000015,1,1431,TRUE,TRUE
